Склад;Поклажедатель;ИНН;Наименование;Артикул;Колво
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пакетов ручной PFS-200 (металл, 2 мм) Foodatlas;;207
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пакетов ручной PFS-300 (металл, 2 мм) Foodatlas;;144
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пакетов ручной PFS-300 (металл, 2 мм) Foodatlas Pro;;180
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пакетов ручной PFS-300 (пластик, 2 мм) Foodatlas Pro;;33
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пакетов ручной PFS-400 (пластик, 2 мм) Foodatlas Pro;;86
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пластиковой тары автоматический (стакан d70-90) WY-890 трейсилер Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пластиковой тары полуавтомат (стакан d70-90) WY-863  трейсилер Foodatlas;;4
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик пластиковой тары ручной (стакан d90) WY-802-F трейсилер Foodatlas;895;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик роликовый FR-770 (горизонтальный, вертикальный) Foodatlas Pro;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик роликовый FR-900 (вертикальный) Foodatlas Pro;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Запайщик роликовый FR-900 (горизонтальный) Foodatlas Pro;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель для овощей Foodatlas SDL-160;;8
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель орехов, специй HR-08В Foodatlas;;9
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель орехов, специй HR-10В Foodatlas;;3
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель орехов, специй HR-16В Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель орехов, специй HR-20В Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель орехов, специй HR-30В Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Измельчитель орехов, специй HR-50В Foodatlas;;3
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Клипсатор ручной HR-550 Foodatlas;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Контейнер для кухонной утвари из нержавеющей стали Foodatlas JAH-022;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Куттер для мяса, овощей CP-30 Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Лапшерезка электрическая Foodatlas DSS-200M;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Лапшерезка электрическая Foodatlas RSS-200C;;3
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор BY-250F Foodatlas (куб, проточный);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор BY-400FT Foodatlas (куб, внеш резервуар);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор BY-450F Foodatlas (куб, проточный);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор BY-550F Foodatlas (куб, проточный);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор BY-950F Foodatlas (куб, проточный);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор BY-Z25FT Foodatlas (куб, внеш резервуар);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор IM-12 Foodatlas;;31
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор IM-12SL Foodatlas;;120
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор IM-12SLE Foodatlas;;37
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор MQ-120A Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор MQ-20 Foodatlas Eco;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор MQ-40A Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Льдогенератор MQ-60A Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Макароноварка (4 емкости) EH-4A  Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Макароноварка (4 емкости) EH-804N Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мармит (2 бункера) EH-2V Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мармит (4 бункера) EH-4 Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная Foodatlas HO-15B;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная Foodatlas HO-15D;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная Foodatlas HO-25B;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная Foodatlas HO-5;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная Foodatlas HO-5D;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная WHM(H)-25 Foodatlas (220V);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина тестомесильная WHM(J)-12,5 Foodatlas (220V);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина хлеборезательная SH-31 Foodatlas Eco;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Машина хлеборезательная SH-44 Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мельница жерновая HR-3000 Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK-26-1A;;39
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK-26-2A  (две нити);;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK-9-2;;336
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK9-350;;18
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK9-370A;;12
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK9-900;;45
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas GK9-900А;;33
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мешкозашивочная машина Foodatlas RZ-668;;48
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Миксер планетарный B-15A Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Миксер планетарный B-20FA Foodatlas Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Миксер планетарный B-7A Foodatlas Eco, бирюзовый;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Миксер планетарный B-7A Foodatlas Eco, коричневый;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Миксер планетарный B-7A Foodatlas Eco, красный;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Миксер планетарный B-7A Foodatlas Eco, черный;;9
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мобильный ручной запайщик FKR-400 Foodatlas Pro;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Морозильный шкаф SD-55 Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Морозильный шкаф SD-98 Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мясорубка Foodatlas Eco KY-12P;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мясорубка Foodatlas Eco KY-32;;30
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мясорубка Foodatlas KY-12;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мясорубка TK-12 Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мясорубка TK-12P Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Мясорубка с насадкой тендерайзер TK-12MT Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Напольные торговые весы 1000кг/500гр Foodatlas ВТН-1000;;2
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Напольные торговые весы Foodatlas 100кг/20гр ВТН-100;;5
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Напольные торговые весы Foodatlas 150кг/50гр ВТН-150;;127
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Напольные торговые весы Foodatlas 300кг/100гр ВТН-300;;98
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Напольные торговые весы Foodatlas 60кг/10гр ВТН-60;;30
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Нож 2,5 мм (круглый) для тестораскатки-лапшерезки Foodatlas DHH-220C;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Нож 3*9мм (нерж.) для тестораскатки-лапшерезки Foodatlas DHH-220C;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Овощерезка WED-QC205B Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пельменный аппарат JGL 120-5B (AR) Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пельменный аппарат JGL 120-5C Foodatlas;233;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пельменный аппарат JGL 135-5B (AR) Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пельменный аппарат JGL 135-6A (AR) Foodatlas (14-16 г., 8 яч, 100х52);193;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пельменный аппарат настольный JGL 60 (AR) Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Печь для пиццы HEP-2ST Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Печь для пиццы PZ-1T Foodatlas;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пила для мяса ручная № 18 Foodatlas;;4
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пила ленточная для мяса Foodatlas JG-210;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Пила ленточная для мяса с мясорубкой Foodatlas JG-250;;3
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-3500 Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-35002H Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-35002VK Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-35004K Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-35006KT Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-3500K Eco;;1
Томилино;"ООО ""АГРОРЕСУРС""";7448136166;Плита индукционная Foodatlas FA-3500W Eco;;1
